instance,subset,path,dimension,bks,bks_routes,cost,gap_pct,routes,iterations,time,time_limit,seed,feasible,mode,status,error,wall_time
XML100_1343_11,XML,cvrplib/XML/XML100_1343_11.vrp,101,,,19608.0,,11,0,0.01444952200017724,0.0,0,True,clarke_wright_construction_only,ok,,0.16067367199957516
XML100_1343_12,XML,cvrplib/XML/XML100_1343_12.vrp,101,,,20336.0,,11,0,0.00938356799997564,0.0,0,True,clarke_wright_construction_only,ok,,0.1592381269992984
XML100_1343_13,XML,cvrplib/XML/XML100_1343_13.vrp,101,,,18709.0,,13,0,0.004349918999650981,0.0,0,True,clarke_wright_construction_only,ok,,0.07231912999941414
XML100_1343_14,XML,cvrplib/XML/XML100_1343_14.vrp,101,,,18024.0,,11,0,0.005289025999445585,0.0,0,True,clarke_wright_construction_only,ok,,0.10267021399977239
XML100_1343_15,XML,cvrplib/XML/XML100_1343_15.vrp,101,,,17249.0,,13,0,0.004612284000359068,0.0,0,True,clarke_wright_construction_only,ok,,0.08574064499953238
XML100_1343_16,XML,cvrplib/XML/XML100_1343_16.vrp,101,,,19370.0,,10,0,0.008567880000555306,0.0,0,True,clarke_wright_construction_only,ok,,0.13613399000041682
XML100_1343_17,XML,cvrplib/XML/XML100_1343_17.vrp,101,,,21035.0,,12,0,0.00954057999933866,0.0,0,True,clarke_wright_construction_only,ok,,0.1448313680002684
XML100_1343_19,XML,cvrplib/XML/XML100_1343_19.vrp,101,,,14195.0,,10,0,0.005490274999829126,0.0,0,True,clarke_wright_construction_only,ok,,0.06751205399996252
XML100_1343_18,XML,cvrplib/XML/XML100_1343_18.vrp,101,,,14691.0,,11,0,0.009496542000306363,0.0,0,True,clarke_wright_construction_only,ok,,0.136589943999752
XML100_1343_20,XML,cvrplib/XML/XML100_1343_20.vrp,101,,,19078.0,,14,0,0.005349174000002677,0.0,0,True,clarke_wright_construction_only,ok,,0.1143521990006775
XML100_1343_21,XML,cvrplib/XML/XML100_1343_21.vrp,101,,,22606.0,,13,0,0.008870057000422094,0.0,0,True,clarke_wright_construction_only,ok,,0.1439686800003983
XML100_1343_23,XML,cvrplib/XML/XML100_1343_23.vrp,101,,,15781.0,,10,0,0.005757676000030187,0.0,0,True,clarke_wright_construction_only,ok,,0.06220889000087482
XML100_1343_22,XML,cvrplib/XML/XML100_1343_22.vrp,101,,,14128.0,,9,0,0.009477364999838755,0.0,0,True,clarke_wright_construction_only,ok,,0.12699278600030084
XML100_1343_25,XML,cvrplib/XML/XML100_1343_25.vrp,101,,,20743.0,,13,0,0.004301349999877857,0.0,0,True,clarke_wright_construction_only,ok,,0.09441970199986827
XML100_1343_24,XML,cvrplib/XML/XML100_1343_24.vrp,101,,,21219.0,,13,0,0.004562744999930146,0.0,0,True,clarke_wright_construction_only,ok,,0.11005814700001793
XML100_1343_26,XML,cvrplib/XML/XML100_1343_26.vrp,101,,,18713.0,,10,0,0.006521839000015461,0.0,0,True,clarke_wright_construction_only,ok,,0.08520714200039947
XML100_1343_27,XML,cvrplib/XML/XML100_1343_27.vrp,101,,,19966.0,,13,0,0.0042479900002945215,0.0,0,True,clarke_wright_construction_only,ok,,0.1119913689999521
XML100_1344_01,XML,cvrplib/XML/XML100_1344_01.vrp,101,,,13107.0,,7,0,0.004328104000705935,0.0,0,True,clarke_wright_construction_only,ok,,0.06655677900016599
XML100_1344_02,XML,cvrplib/XML/XML100_1344_02.vrp,101,,,13364.0,,7,0,0.0090701489998537,0.0,0,True,clarke_wright_construction_only,ok,,0.13637528700019175
XML100_1344_03,XML,cvrplib/XML/XML100_1344_03.vrp,101,,,12422.0,,7,0,0.008484091999889642,0.0,0,True,clarke_wright_construction_only,ok,,0.14721776300029887
XML100_1344_04,XML,cvrplib/XML/XML100_1344_04.vrp,101,,,13272.0,,7,0,0.00947576599992317,0.0,0,True,clarke_wright_construction_only,ok,,0.08661897300044075
XML100_1344_05,XML,cvrplib/XML/XML100_1344_05.vrp,101,,,13576.0,,7,0,0.004373304000182543,0.0,0,True,clarke_wright_construction_only,ok,,0.08512383100060106
XML100_1344_06,XML,cvrplib/XML/XML100_1344_06.vrp,101,,,12588.0,,7,0,0.005788312999357004,0.0,0,True,clarke_wright_construction_only,ok,,0.09776636400056304
XML100_1344_07,XML,cvrplib/XML/XML100_1344_07.vrp,101,,,13585.0,,8,0,0.005393003999415669,0.0,0,True,clarke_wright_construction_only,ok,,0.11175529499996628
XML100_1344_08,XML,cvrplib/XML/XML100_1344_08.vrp,101,,,12114.0,,7,0,0.005404257000009238,0.0,0,True,clarke_wright_construction_only,ok,,0.0699851649997072
XML100_1344_09,XML,cvrplib/XML/XML100_1344_09.vrp,101,,,10838.0,,9,0,0.005243305000476539,0.0,0,True,clarke_wright_construction_only,ok,,0.0627361059996474
XML100_1344_10,XML,cvrplib/XML/XML100_1344_10.vrp,101,,,13776.0,,8,0,0.004571137999846542,0.0,0,True,clarke_wright_construction_only,ok,,0.06302726499961864
XML100_1344_11,XML,cvrplib/XML/XML100_1344_11.vrp,101,,,13141.0,,7,0,0.005534820999855583,0.0,0,True,clarke_wright_construction_only,ok,,0.06373518700002023
XML100_1344_12,XML,cvrplib/XML/XML100_1344_12.vrp,101,,,13817.0,,9,0,0.004528692999883788,0.0,0,True,clarke_wright_construction_only,ok,,0.06907585699991614
XML100_1344_13,XML,cvrplib/XML/XML100_1344_13.vrp,101,,,15001.0,,9,0,0.004323948000092059,0.0,0,True,clarke_wright_construction_only,ok,,0.06632098099998984
XML100_1344_15,XML,cvrplib/XML/XML100_1344_15.vrp,101,,,11465.0,,7,0,0.005562505999478162,0.0,0,True,clarke_wright_construction_only,ok,,0.11782266499994876
XML100_1344_14,XML,cvrplib/XML/XML100_1344_14.vrp,101,,,12203.0,,9,0,0.01383412799987127,0.0,0,True,clarke_wright_construction_only,ok,,0.13497132499924192
XML100_1344_17,XML,cvrplib/XML/XML100_1344_17.vrp,101,,,12536.0,,7,0,0.0057914499993785284,0.0,0,True,clarke_wright_construction_only,ok,,0.06817292800042196
XML100_1344_16,XML,cvrplib/XML/XML100_1344_16.vrp,101,,,14204.0,,7,0,0.014153905999592098,0.0,0,True,clarke_wright_construction_only,ok,,0.14086113500070496
XML100_1344_18,XML,cvrplib/XML/XML100_1344_18.vrp,101,,,11897.0,,8,0,0.004258262999428553,0.0,0,True,clarke_wright_construction_only,ok,,0.08694799699969735
XML100_1344_19,XML,cvrplib/XML/XML100_1344_19.vrp,101,,,12073.0,,7,0,0.01330079699982889,0.0,0,True,clarke_wright_construction_only,ok,,0.1543911199996728
XML100_1344_20,XML,cvrplib/XML/XML100_1344_20.vrp,101,,,14849.0,,8,0,0.004398216000481625,0.0,0,True,clarke_wright_construction_only,ok,,0.12672068900064914
XML100_1344_21,XML,cvrplib/XML/XML100_1344_21.vrp,101,,,13301.0,,7,0,0.006073163000110071,0.0,0,True,clarke_wright_construction_only,ok,,0.09139238500029023
XML100_1344_22,XML,cvrplib/XML/XML100_1344_22.vrp,101,,,16177.0,,9,0,0.00913199199931114,0.0,0,True,clarke_wright_construction_only,ok,,0.1336052100004963
XML100_1344_24,XML,cvrplib/XML/XML100_1344_24.vrp,101,,,11618.0,,8,0,0.004262127999936638,0.0,0,True,clarke_wright_construction_only,ok,,0.06358662399998138
XML100_1344_23,XML,cvrplib/XML/XML100_1344_23.vrp,101,,,11358.0,,7,0,0.01397120899946458,0.0,0,True,clarke_wright_construction_only,ok,,0.12602493299982598
XML100_1344_25,XML,cvrplib/XML/XML100_1344_25.vrp,101,,,13778.0,,9,0,0.0052601240004150895,0.0,0,True,clarke_wright_construction_only,ok,,0.08019683299971803
XML100_1344_26,XML,cvrplib/XML/XML100_1344_26.vrp,101,,,11349.0,,9,0,0.008793895000053453,0.0,0,True,clarke_wright_construction_only,ok,,0.13476098599949182
XML100_1344_27,XML,cvrplib/XML/XML100_1344_27.vrp,101,,,12961.0,,8,0,0.008903111000108765,0.0,0,True,clarke_wright_construction_only,ok,,0.1352110369998627
XML100_1345_01,XML,cvrplib/XML/XML100_1345_01.vrp,101,,,13241.0,,7,0,0.005618590999802109,0.0,0,True,clarke_wright_construction_only,ok,,0.07547720699949423
XML100_1345_03,XML,cvrplib/XML/XML100_1345_03.vrp,101,,,10064.0,,5,0,0.013752433000263409,0.0,0,True,clarke_wright_construction_only,ok,,0.1493712730007246
XML100_1345_02,XML,cvrplib/XML/XML100_1345_02.vrp,101,,,10078.0,,5,0,0.014275708999775816,0.0,0,True,clarke_wright_construction_only,ok,,0.14517585399971722
XML100_1345_04,XML,cvrplib/XML/XML100_1345_04.vrp,101,,,10822.0,,6,0,0.009536528999888105,0.0,0,True,clarke_wright_construction_only,ok,,0.12655640200046037
XML100_1345_05,XML,cvrplib/XML/XML100_1345_05.vrp,101,,,9847.0,,6,0,0.014057415000024776,0.0,0,True,clarke_wright_construction_only,ok,,0.14225480200002494
XML100_1345_07,XML,cvrplib/XML/XML100_1345_07.vrp,101,,,10059.0,,5,0,0.00446755699977075,0.0,0,True,clarke_wright_construction_only,ok,,0.08791182200002368
XML100_1345_06,XML,cvrplib/XML/XML100_1345_06.vrp,101,,,10712.0,,5,0,0.008864348999850336,0.0,0,True,clarke_wright_construction_only,ok,,0.1289866200004326
XML100_1345_09,XML,cvrplib/XML/XML100_1345_09.vrp,101,,,12454.0,,5,0,0.005289210000228195,0.0,0,True,clarke_wright_construction_only,ok,,0.0596158779999314
XML100_1345_08,XML,cvrplib/XML/XML100_1345_08.vrp,101,,,10746.0,,5,0,0.014032564999979513,0.0,0,True,clarke_wright_construction_only,ok,,0.143774573999508
XML100_1345_10,XML,cvrplib/XML/XML100_1345_10.vrp,101,,,11557.0,,7,0,0.009203443999467709,0.0,0,True,clarke_wright_construction_only,ok,,0.1275156869996863
XML100_1345_11,XML,cvrplib/XML/XML100_1345_11.vrp,101,,,11774.0,,6,0,0.008774524999353162,0.0,0,True,clarke_wright_construction_only,ok,,0.13768624699969223
XML100_1345_12,XML,cvrplib/XML/XML100_1345_12.vrp,101,,,12859.0,,6,0,0.013712655000745144,0.0,0,True,clarke_wright_construction_only,ok,,0.1439748029997645
XML100_1345_13,XML,cvrplib/XML/XML100_1345_13.vrp,101,,,8051.0,,5,0,0.014078889000302297,0.0,0,True,clarke_wright_construction_only,ok,,0.14647212399995624
XML100_1345_14,XML,cvrplib/XML/XML100_1345_14.vrp,101,,,10937.0,,5,0,0.005397592000008444,0.0,0,True,clarke_wright_construction_only,ok,,0.11083924000013212
XML100_1345_15,XML,cvrplib/XML/XML100_1345_15.vrp,101,,,11021.0,,5,0,0.00465767399964534,0.0,0,True,clarke_wright_construction_only,ok,,0.11283286599973508
XML100_1345_16,XML,cvrplib/XML/XML100_1345_16.vrp,101,,,11420.0,,6,0,0.004671106000387226,0.0,0,True,clarke_wright_construction_only,ok,,0.06590710300042701
XML100_1345_17,XML,cvrplib/XML/XML100_1345_17.vrp,101,,,13403.0,,7,0,0.0050510499995652935,0.0,0,True,clarke_wright_construction_only,ok,,0.0695451020001201
XML100_1345_18,XML,cvrplib/XML/XML100_1345_18.vrp,101,,,9341.0,,6,0,0.005274131999613019,0.0,0,True,clarke_wright_construction_only,ok,,0.09175476700056606
XML100_1345_19,XML,cvrplib/XML/XML100_1345_19.vrp,101,,,10508.0,,6,0,0.00593266699979722,0.0,0,True,clarke_wright_construction_only,ok,,0.06520907799949782
XML100_1345_20,XML,cvrplib/XML/XML100_1345_20.vrp,101,,,11525.0,,7,0,0.005387408999922627,0.0,0,True,clarke_wright_construction_only,ok,,0.06835656500061305
XML100_1345_21,XML,cvrplib/XML/XML100_1345_21.vrp,101,,,13120.0,,6,0,0.005534888000511273,0.0,0,True,clarke_wright_construction_only,ok,,0.08494928300024185
XML100_1345_23,XML,cvrplib/XML/XML100_1345_23.vrp,101,,,10907.0,,5,0,0.00522687299962854,0.0,0,True,clarke_wright_construction_only,ok,,0.06268323000040255
XML100_1345_22,XML,cvrplib/XML/XML100_1345_22.vrp,101,,,9959.0,,5,0,0.01408562999949936,0.0,0,True,clarke_wright_construction_only,ok,,0.13726105200021266
XML100_1345_25,XML,cvrplib/XML/XML100_1345_25.vrp,101,,,12129.0,,6,0,0.0056253739994645,0.0,0,True,clarke_wright_construction_only,ok,,0.06600844500007952
XML100_1345_24,XML,cvrplib/XML/XML100_1345_24.vrp,101,,,11627.0,,6,0,0.01045346899991273,0.0,0,True,clarke_wright_construction_only,ok,,0.08832120200077043
XML100_1345_26,XML,cvrplib/XML/XML100_1345_26.vrp,101,,,10415.0,,5,0,0.014301788999546261,0.0,0,True,clarke_wright_construction_only,ok,,0.1411761839999599
XML100_1345_27,XML,cvrplib/XML/XML100_1345_27.vrp,101,,,10877.0,,5,0,0.014129383999716083,0.0,0,True,clarke_wright_construction_only,ok,,0.14583454599960533
XML100_1346_01,XML,cvrplib/XML/XML100_1346_01.vrp,101,,,10915.0,,4,0,0.004895143000794633,0.0,0,True,clarke_wright_construction_only,ok,,0.07987397400029295
XML100_1346_02,XML,cvrplib/XML/XML100_1346_02.vrp,101,,,8541.0,,3,0,0.004547405999801413,0.0,0,True,clarke_wright_construction_only,ok,,0.07313794899982895
XML100_1346_03,XML,cvrplib/XML/XML100_1346_03.vrp,101,,,8040.0,,3,0,0.007463093999831472,0.0,0,True,clarke_wright_construction_only,ok,,0.12535704300080397
XML100_1346_04,XML,cvrplib/XML/XML100_1346_04.vrp,101,,,8710.0,,3,0,0.005596366000645503,0.0,0,True,clarke_wright_construction_only,ok,,0.08606179499929567
XML100_1346_05,XML,cvrplib/XML/XML100_1346_05.vrp,101,,,8731.0,,3,0,0.009520745999907376,0.0,0,True,clarke_wright_construction_only,ok,,0.1508340339996721
XML100_1346_06,XML,cvrplib/XML/XML100_1346_06.vrp,101,,,8538.0,,3,0,0.009228230999724474,0.0,0,True,clarke_wright_construction_only,ok,,0.15290016000017204
XML100_1346_08,XML,cvrplib/XML/XML100_1346_08.vrp,101,,,11366.0,,4,0,0.004306613999688125,0.0,0,True,clarke_wright_construction_only,ok,,0.06570461800038174
XML100_1346_07,XML,cvrplib/XML/XML100_1346_07.vrp,101,,,10030.0,,4,0,0.006204512999829603,0.0,0,True,clarke_wright_construction_only,ok,,0.08201039999948989
XML100_1346_10,XML,cvrplib/XML/XML100_1346_10.vrp,101,,,8960.0,,4,0,0.006312722999609832,0.0,0,True,clarke_wright_construction_only,ok,,0.06594135700015613
XML100_1346_09,XML,cvrplib/XML/XML100_1346_09.vrp,101,,,9451.0,,4,0,0.004653637000046729,0.0,0,True,clarke_wright_construction_only,ok,,0.07609435299946199
XML100_1346_12,XML,cvrplib/XML/XML100_1346_12.vrp,101,,,9002.0,,3,0,0.005723375999878044,0.0,0,True,clarke_wright_construction_only,ok,,0.06830612500016287
XML100_1346_11,XML,cvrplib/XML/XML100_1346_11.vrp,101,,,8537.0,,3,0,0.013902703999519872,0.0,0,True,clarke_wright_construction_only,ok,,0.13587720099985745
XML100_1346_13,XML,cvrplib/XML/XML100_1346_13.vrp,101,,,8897.0,,3,0,0.004429677000189258,0.0,0,True,clarke_wright_construction_only,ok,,0.06953883500045777
XML100_1346_15,XML,cvrplib/XML/XML100_1346_15.vrp,101,,,8883.0,,3,0,0.005693899000107194,0.0,0,True,clarke_wright_construction_only,ok,,0.0727566340001431
XML100_1346_14,XML,cvrplib/XML/XML100_1346_14.vrp,101,,,9307.0,,3,0,0.008654980999381223,0.0,0,True,clarke_wright_construction_only,ok,,0.14987659999951575
XML100_1346_16,XML,cvrplib/XML/XML100_1346_16.vrp,101,,,9567.0,,3,0,0.0063579339994248585,0.0,0,True,clarke_wright_construction_only,ok,,0.08011210800032131
XML100_1346_17,XML,cvrplib/XML/XML100_1346_17.vrp,101,,,8046.0,,3,0,0.014104161999966891,0.0,0,True,clarke_wright_construction_only,ok,,0.1500048500001867
XML100_1346_18,XML,cvrplib/XML/XML100_1346_18.vrp,101,,,10798.0,,4,0,0.013742993999585451,0.0,0,True,clarke_wright_construction_only,ok,,0.1520360670001537
XML100_1346_20,XML,cvrplib/XML/XML100_1346_20.vrp,101,,,9178.0,,3,0,0.0067867610005123424,0.0,0,True,clarke_wright_construction_only,ok,,0.06559452300007251
XML100_1346_19,XML,cvrplib/XML/XML100_1346_19.vrp,101,,,9032.0,,3,0,0.008764045000134502,0.0,0,True,clarke_wright_construction_only,ok,,0.13746875899960287
XML100_1346_22,XML,cvrplib/XML/XML100_1346_22.vrp,101,,,8952.0,,3,0,0.0049399600002288935,0.0,0,True,clarke_wright_construction_only,ok,,0.06540056799985905
XML100_1346_21,XML,cvrplib/XML/XML100_1346_21.vrp,101,,,9592.0,,3,0,0.014749683000445657,0.0,0,True,clarke_wright_construction_only,ok,,0.1537363589995948
XML100_1346_23,XML,cvrplib/XML/XML100_1346_23.vrp,101,,,9964.0,,4,0,0.004871921000813018,0.0,0,True,clarke_wright_construction_only,ok,,0.07381971300037549
XML100_1346_24,XML,cvrplib/XML/XML100_1346_24.vrp,101,,,9521.0,,4,0,0.013304881999829377,0.0,0,True,clarke_wright_construction_only,ok,,0.14807544799987227
XML100_1346_25,XML,cvrplib/XML/XML100_1346_25.vrp,101,,,7962.0,,3,0,0.009592716000042856,0.0,0,True,clarke_wright_construction_only,ok,,0.14138663500034454
XML100_1346_26,XML,cvrplib/XML/XML100_1346_26.vrp,101,,,9312.0,,3,0,0.005088171000352304,0.0,0,True,clarke_wright_construction_only,ok,,0.12064070799988258
XML100_1346_27,XML,cvrplib/XML/XML100_1346_27.vrp,101,,,10712.0,,4,0,0.0046616780000476865,0.0,0,True,clarke_wright_construction_only,ok,,0.06927794900002482
XML100_1351_01,XML,cvrplib/XML/XML100_1351_01.vrp,101,,,30587.0,,22,0,0.004963370000041323,0.0,0,True,clarke_wright_construction_only,ok,,0.06371075300012308
XML100_1351_02,XML,cvrplib/XML/XML100_1351_02.vrp,101,,,37042.0,,36,0,0.009083101999749488,0.0,0,True,clarke_wright_construction_only,ok,,0.10796832699998049
XML100_1351_03,XML,cvrplib/XML/XML100_1351_03.vrp,101,,,26798.0,,28,0,0.005480015000102867,0.0,0,True,clarke_wright_construction_only,ok,,0.16440104099910968
XML100_1351_04,XML,cvrplib/XML/XML100_1351_04.vrp,101,,,20363.0,,23,0,0.005984884999634232,0.0,0,True,clarke_wright_construction_only,ok,,0.06400398700043297
XML100_1351_05,XML,cvrplib/XML/XML100_1351_05.vrp,101,,,45114.0,,27,0,0.014429128999836394,0.0,0,True,clarke_wright_construction_only,ok,,0.15094567500000267
XML100_1351_06,XML,cvrplib/XML/XML100_1351_06.vrp,101,,,31836.0,,36,0,0.008529126000212273,0.0,0,True,clarke_wright_construction_only,ok,,0.13899701199989067
XML100_1351_08,XML,cvrplib/XML/XML100_1351_08.vrp,101,,,32361.0,,23,0,0.004281503000129305,0.0,0,True,clarke_wright_construction_only,ok,,0.14042227900063153
XML100_1351_07,XML,cvrplib/XML/XML100_1351_07.vrp,101,,,26221.0,,25,0,0.015159319000304095,0.0,0,True,clarke_wright_construction_only,ok,,0.15861888200015528
XML100_1351_09,XML,cvrplib/XML/XML100_1351_09.vrp,101,,,32301.0,,24,0,0.008579791000556725,0.0,0,True,clarke_wright_construction_only,ok,,0.16279179699995439
XML100_1351_10,XML,cvrplib/XML/XML100_1351_10.vrp,101,,,28158.0,,22,0,0.004424413999913668,0.0,0,True,clarke_wright_construction_only,ok,,0.1513589989999673
XML100_1351_11,XML,cvrplib/XML/XML100_1351_11.vrp,101,,,36196.0,,23,0,0.005762511999819253,0.0,0,True,clarke_wright_construction_only,ok,,0.126745127000504
XML100_1351_12,XML,cvrplib/XML/XML100_1351_12.vrp,101,,,38086.0,,27,0,0.013594110999292752,0.0,0,True,clarke_wright_construction_only,ok,,0.14106535200062353
XML100_1351_13,XML,cvrplib/XML/XML100_1351_13.vrp,101,,,42576.0,,24,0,0.004299906999222003,0.0,0,True,clarke_wright_construction_only,ok,,0.06135262999941915
XML100_1351_15,XML,cvrplib/XML/XML100_1351_15.vrp,101,,,28167.0,,29,0,0.0056139690004783915,0.0,0,True,clarke_wright_construction_only,ok,,0.06536994300040533
XML100_1351_14,XML,cvrplib/XML/XML100_1351_14.vrp,101,,,22688.0,,24,0,0.005559118000746821,0.0,0,True,clarke_wright_construction_only,ok,,0.11772411899983126
XML100_1351_16,XML,cvrplib/XML/XML100_1351_16.vrp,101,,,33292.0,,37,0,0.005277254999782599,0.0,0,True,clarke_wright_construction_only,ok,,0.06436434500028554
XML100_1351_17,XML,cvrplib/XML/XML100_1351_17.vrp,101,,,25558.0,,25,0,0.005872923999959312,0.0,0,True,clarke_wright_construction_only,ok,,0.07238401100039482
XML100_1351_19,XML,cvrplib/XML/XML100_1351_19.vrp,101,,,21596.0,,28,0,0.004883868999968399,0.0,0,True,clarke_wright_construction_only,ok,,0.07079082800009928
XML100_1351_18,XML,cvrplib/XML/XML100_1351_18.vrp,101,,,28443.0,,23,0,0.006143337999674259,0.0,0,True,clarke_wright_construction_only,ok,,0.14863079099995957
XML100_1351_21,XML,cvrplib/XML/XML100_1351_21.vrp,101,,,35335.0,,27,0,0.004922015000374813,0.0,0,True,clarke_wright_construction_only,ok,,0.0674885019998328
XML100_1351_20,XML,cvrplib/XML/XML100_1351_20.vrp,101,,,30152.0,,30,0,0.012567534000481828,0.0,0,True,clarke_wright_construction_only,ok,,0.1437061000005997
XML100_1351_23,XML,cvrplib/XML/XML100_1351_23.vrp,101,,,31810.0,,26,0,0.004482148000533925,0.0,0,True,clarke_wright_construction_only,ok,,0.0717551640000238
XML100_1351_22,XML,cvrplib/XML/XML100_1351_22.vrp,101,,,29044.0,,32,0,0.004561417000331858,0.0,0,True,clarke_wright_construction_only,ok,,0.11003503800020553
XML100_1351_24,XML,cvrplib/XML/XML100_1351_24.vrp,101,,,21537.0,,22,0,0.007920938000097522,0.0,0,True,clarke_wright_construction_only,ok,,0.15031819700016058
XML100_1351_25,XML,cvrplib/XML/XML100_1351_25.vrp,101,,,23674.0,,28,0,0.008448346000477613,0.0,0,True,clarke_wright_construction_only,ok,,0.15141139099978318
XML100_1351_27,XML,cvrplib/XML/XML100_1351_27.vrp,101,,,35224.0,,26,0,0.004448562000106904,0.0,0,True,clarke_wright_construction_only,ok,,0.08830142600072577
XML100_1351_26,XML,cvrplib/XML/XML100_1351_26.vrp,101,,,40515.0,,30,0,0.013820846000271558,0.0,0,True,clarke_wright_construction_only,ok,,0.14927406799961318
XML100_1352_01,XML,cvrplib/XML/XML100_1352_01.vrp,101,,,18066.0,,14,0,0.005736457999773847,0.0,0,True,clarke_wright_construction_only,ok,,0.12431849800032069
XML100_1352_02,XML,cvrplib/XML/XML100_1352_02.vrp,101,,,31937.0,,18,0,0.008494466999763972,0.0,0,True,clarke_wright_construction_only,ok,,0.12998566399983247
XML100_1352_03,XML,cvrplib/XML/XML100_1352_03.vrp,101,,,27889.0,,19,0,0.005365158000131487,0.0,0,True,clarke_wright_construction_only,ok,,0.07077658400066866
XML100_1352_05,XML,cvrplib/XML/XML100_1352_05.vrp,101,,,15514.0,,13,0,0.005947712999841315,0.0,0,True,clarke_wright_construction_only,ok,,0.06110927699955937
XML100_1352_04,XML,cvrplib/XML/XML100_1352_04.vrp,101,,,16188.0,,17,0,0.00838669399945502,0.0,0,True,clarke_wright_construction_only,ok,,0.130056560000412
XML100_1352_06,XML,cvrplib/XML/XML100_1352_06.vrp,101,,,26326.0,,18,0,0.013076016000013624,0.0,0,True,clarke_wright_construction_only,ok,,0.11049188299966772
XML100_1352_07,XML,cvrplib/XML/XML100_1352_07.vrp,101,,,23028.0,,14,0,0.009375536999868928,0.0,0,True,clarke_wright_construction_only,ok,,0.15389284399952885
XML100_1352_08,XML,cvrplib/XML/XML100_1352_08.vrp,101,,,21803.0,,15,0,0.008940279999478662,0.0,0,True,clarke_wright_construction_only,ok,,0.14366448700002366
XML100_1352_09,XML,cvrplib/XML/XML100_1352_09.vrp,101,,,15958.0,,14,0,0.004368672999589762,0.0,0,True,clarke_wright_construction_only,ok,,0.1388259779996588
XML100_1352_10,XML,cvrplib/XML/XML100_1352_10.vrp,101,,,19140.0,,16,0,0.009251469999981055,0.0,0,True,clarke_wright_construction_only,ok,,0.14010040200082585
XML100_1352_11,XML,cvrplib/XML/XML100_1352_11.vrp,101,,,18255.0,,15,0,0.00607391399989865,0.0,0,True,clarke_wright_construction_only,ok,,0.10739550800008146
XML100_1352_12,XML,cvrplib/XML/XML100_1352_12.vrp,101,,,25316.0,,16,0,0.004838958999243914,0.0,0,True,clarke_wright_construction_only,ok,,0.06603304599957482
XML100_1352_13,XML,cvrplib/XML/XML100_1352_13.vrp,101,,,24288.0,,19,0,0.005452699000670691,0.0,0,True,clarke_wright_construction_only,ok,,0.06597597499967378
XML100_1352_15,XML,cvrplib/XML/XML100_1352_15.vrp,101,,,17615.0,,15,0,0.005369245000110823,0.0,0,True,clarke_wright_construction_only,ok,,0.07110231200022099
XML100_1352_14,XML,cvrplib/XML/XML100_1352_14.vrp,101,,,32803.0,,20,0,0.006178755000291858,0.0,0,True,clarke_wright_construction_only,ok,,0.11712253399946349
XML100_1352_17,XML,cvrplib/XML/XML100_1352_17.vrp,101,,,24339.0,,17,0,0.005702845000087109,0.0,0,True,clarke_wright_construction_only,ok,,0.11461686100028601
XML100_1352_16,XML,cvrplib/XML/XML100_1352_16.vrp,101,,,20105.0,,22,0,0.01441099400017265,0.0,0,True,clarke_wright_construction_only,ok,,0.16130834000068717
XML100_1352_19,XML,cvrplib/XML/XML100_1352_19.vrp,101,,,27639.0,,20,0,0.004405614000461355,0.0,0,True,clarke_wright_construction_only,ok,,0.07613445999959367
XML100_1352_18,XML,cvrplib/XML/XML100_1352_18.vrp,101,,,27743.0,,18,0,0.009456234000026598,0.0,0,True,clarke_wright_construction_only,ok,,0.14020763799999258
XML100_1352_20,XML,cvrplib/XML/XML100_1352_20.vrp,101,,,20641.0,,15,0,0.009372645999974338,0.0,0,True,clarke_wright_construction_only,ok,,0.1492429469999479
XML100_1352_21,XML,cvrplib/XML/XML100_1352_21.vrp,101,,,26608.0,,22,0,0.008497017999616219,0.0,0,True,clarke_wright_construction_only,ok,,0.13962918400011404
XML100_1352_22,XML,cvrplib/XML/XML100_1352_22.vrp,101,,,20741.0,,14,0,0.01306866200047807,0.0,0,True,clarke_wright_construction_only,ok,,0.13743321600031777
XML100_1352_23,XML,cvrplib/XML/XML100_1352_23.vrp,101,,,27278.0,,17,0,0.012926774000334262,0.0,0,True,clarke_wright_construction_only,ok,,0.13163445600002888
XML100_1352_24,XML,cvrplib/XML/XML100_1352_24.vrp,101,,,17327.0,,13,0,0.013604034999843861,0.0,0,True,clarke_wright_construction_only,ok,,0.14952265000010811
XML100_1352_25,XML,cvrplib/XML/XML100_1352_25.vrp,101,,,16381.0,,17,0,0.012098202999368368,0.0,0,True,clarke_wright_construction_only,ok,,0.1440554400005567
XML100_1352_27,XML,cvrplib/XML/XML100_1352_27.vrp,101,,,17648.0,,16,0,0.005414634000771912,0.0,0,True,clarke_wright_construction_only,ok,,0.06547723800031235
XML100_1352_26,XML,cvrplib/XML/XML100_1352_26.vrp,101,,,21775.0,,15,0,0.011482658999739215,0.0,0,True,clarke_wright_construction_only,ok,,0.1400309529999504
XML100_1353_01,XML,cvrplib/XML/XML100_1353_01.vrp,101,,,17563.0,,9,0,0.008963375999883283,0.0,0,True,clarke_wright_construction_only,ok,,0.1497474730003887
XML100_1353_02,XML,cvrplib/XML/XML100_1353_02.vrp,101,,,15834.0,,13,0,0.008490217000144185,0.0,0,True,clarke_wright_construction_only,ok,,0.14451061099953222
