root	parent_relative	subtree	allocated_bytes	git_commit	git_source	content_sha256	restore_command_template
sprint-f	f1/champions/champion_v3	tests	143360	8fd31470c6729c3d5414a26b7bf570621824f134	surrogate/tests	a8aca63e8861d5bb9b04034acaa553d4fa38b212e6ecb639d8eeff38805641af	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f	f1/weight_opt_v3	tests	143360	8fd31470c6729c3d5414a26b7bf570621824f134	surrogate/tests	a8aca63e8861d5bb9b04034acaa553d4fa38b212e6ecb639d8eeff38805641af	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f	f1/workspaces/c8bb66b1-1988-4a9c-9f92-67788a4b6613	tests	143360	8fd31470c6729c3d5414a26b7bf570621824f134	surrogate/tests	a8aca63e8861d5bb9b04034acaa553d4fa38b212e6ecb639d8eeff38805641af	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f	f1/workspaces/d083912f-ccc9-4e2b-b17e-a7454dbcf1b5	tests	143360	8fd31470c6729c3d5414a26b7bf570621824f134	surrogate/tests	a8aca63e8861d5bb9b04034acaa553d4fa38b212e6ecb639d8eeff38805641af	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f	f2/champions/champion_v2	tests	143360	8fd31470c6729c3d5414a26b7bf570621824f134	surrogate/tests	a8aca63e8861d5bb9b04034acaa553d4fa38b212e6ecb639d8eeff38805641af	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f	f2/weight_opt_v2	tests	143360	8fd31470c6729c3d5414a26b7bf570621824f134	surrogate/tests	a8aca63e8861d5bb9b04034acaa553d4fa38b212e6ecb639d8eeff38805641af	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f	f2/workspaces/101ae2d4-8d13-47d5-b81a-6e52783d0944	tests	143360	8fd31470c6729c3d5414a26b7bf570621824f134	surrogate/tests	a8aca63e8861d5bb9b04034acaa553d4fa38b212e6ecb639d8eeff38805641af	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f	f2/workspaces/251119c1-65c3-4537-baea-d7e7cccba024	tests	143360	8fd31470c6729c3d5414a26b7bf570621824f134	surrogate/tests	a8aca63e8861d5bb9b04034acaa553d4fa38b212e6ecb639d8eeff38805641af	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f	f3/workspaces/4263897b-daa9-4750-8489-6e36de583b68	tests	143360	8fd31470c6729c3d5414a26b7bf570621824f134	surrogate/tests	a8aca63e8861d5bb9b04034acaa553d4fa38b212e6ecb639d8eeff38805641af	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f1/champions/champion_v2	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f1/champions/champion_v3	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f1/champions/champion_v4	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f1/weight_opt_v2	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f1/weight_opt_v3	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f1/weight_opt_v4	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f1/workspaces/d4dbfffd-dd15-4e75-8347-64c7e908aab5	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f1/workspaces/dcfdff44-070a-4929-b564-643bee14b5db	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f1/workspaces/e1e81a53-b83f-4057-a2da-7eaf0d39aeb5	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f2/champions/champion_v2	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f2/champions/champion_v3	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f2/weight_opt_v2	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f2/weight_opt_v3	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f2/workspaces/978e0e0e-78cc-40e1-9187-ea2740986167	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f2/workspaces/f71f53d5-d723-4b2e-b31e-93b94c0d2767	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/champions/champion_v2	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/champions/champion_v3	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/champions/champion_v4	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/champions/champion_v5	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/weight_opt_v2	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/weight_opt_v3	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/weight_opt_v4	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/weight_opt_v5	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/workspaces/026f236f-f552-45d6-8179-c82c7c663a0a	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/workspaces/b29fbb81-43bd-494d-990e-3d7d2dc83f30	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/workspaces/cfe80a30-2b15-4590-b167-1750bb805ab7	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/workspaces/fed428c2-1dd6-4e15-b98e-938c15fc62d7	data	9715712	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f1/champions/champion_v2	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f1/champions/champion_v3	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f1/champions/champion_v4	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f1/weight_opt_v2	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f1/weight_opt_v3	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f1/weight_opt_v4	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f1/workspaces/d4dbfffd-dd15-4e75-8347-64c7e908aab5	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f1/workspaces/dcfdff44-070a-4929-b564-643bee14b5db	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f1/workspaces/e1e81a53-b83f-4057-a2da-7eaf0d39aeb5	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f2/champions/champion_v2	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f2/champions/champion_v3	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f2/weight_opt_v2	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f2/weight_opt_v3	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f2/workspaces/978e0e0e-78cc-40e1-9187-ea2740986167	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f2/workspaces/f71f53d5-d723-4b2e-b31e-93b94c0d2767	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/champions/champion_v2	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/champions/champion_v3	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/champions/champion_v4	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/champions/champion_v5	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/weight_opt_v2	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/weight_opt_v3	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/weight_opt_v4	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/weight_opt_v5	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/workspaces/026f236f-f552-45d6-8179-c82c7c663a0a	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/workspaces/b29fbb81-43bd-494d-990e-3d7d2dc83f30	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/workspaces/cfe80a30-2b15-4590-b167-1750bb805ab7	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f2	f3/workspaces/fed428c2-1dd6-4e15-b98e-938c15fc62d7	tests	147456	b509fce28772639093330c4bec91b98ffcdecdd0	surrogate/tests	1a5380ef3c6bc0305d3dc17904c22039e4d1a5e7534ac87e44649caf5099fde3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f3	f1/champions/champion_v2	data	9715712	dbc999711d0cc40c43a4260a298dfb88e36a64bd	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f3	f1/champions/champion_v3	data	9715712	dbc999711d0cc40c43a4260a298dfb88e36a64bd	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f3	f1/weight_opt_v2	data	9715712	dbc999711d0cc40c43a4260a298dfb88e36a64bd	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f3	f1/weight_opt_v3	data	9715712	dbc999711d0cc40c43a4260a298dfb88e36a64bd	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f3	f1/workspaces/2aaa243a-a7d5-4e9e-ba17-902eba13838f	data	9715712	dbc999711d0cc40c43a4260a298dfb88e36a64bd	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f3	f1/workspaces/445623fa-47d3-4e21-ac85-1e80f1585b74	data	9715712	dbc999711d0cc40c43a4260a298dfb88e36a64bd	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f3	f2/champions/champion_v2	data	9715712	dbc999711d0cc40c43a4260a298dfb88e36a64bd	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f3	f2/champions/champion_v3	data	9715712	dbc999711d0cc40c43a4260a298dfb88e36a64bd	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f3	f2/champions/champion_v4	data	9715712	dbc999711d0cc40c43a4260a298dfb88e36a64bd	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
sprint-f3	f2/weight_opt_v2	data	9715712	dbc999711d0cc40c43a4260a298dfb88e36a64bd	surrogate/data	e39d71899d6b96e6280b4ad0d8207960c6a393f0e0d6e35b5ad77e854d361ea3	git -C {repo} archive {git_commit} {git_source} | tar -x -C {experiment_root}/{root}/{parent_relative} --strip-components=1
